,sents,tokens,token_count
5315,"For the strain constantly kept up by the windlass continually keeps
the whale rolling over and over in the water, and as the blubber in
one strip uniformly peels off along the line called the ""scarf,""
simultaneously cut by the spades of Starbuck and Stubb, the mates;
and just as fast as it is thus peeled off, and indeed by that very
act itself, it is all the time being hoisted higher and higher aloft
till its upper end grazes the main-top; the men at the windlass then
cease heaving, and for a moment or two the prodigious blood-dripping
mass sways to and fro as if let down from the sky, and every one
present must take good heed to dodge it when it swings, else it may
box his ears and pitch him headlong overboard.","['For', 'the', 'strain', 'constantly', 'kept', 'up', 'by', 'the', 'windlass', 'continually', 'keeps', 'the', 'whale', 'rolling', 'over', 'and', 'over', 'in', 'the', 'water', ',', 'and', 'as', 'the', 'blubber', 'in', 'one', 'strip', 'uniformly', 'peels', 'off', 'along', 'the', 'line', 'called', 'the', '``', 'scarf', ',', ""''"", 'simultaneously', 'cut', 'by', 'the', 'spades', 'of', 'Starbuck', 'and', 'Stubb', ',', 'the', 'mates', ';', 'and', 'just', 'as', 'fast', 'as', 'it', 'is', 'thus', 'peeled', 'off', ',', 'and', 'indeed', 'by', 'that', 'very', 'act', 'itself', ',', 'it', 'is', 'all', 'the', 'time', 'being', 'hoisted', 'higher', 'and', 'higher', 'aloft', 'till', 'its', 'upper', 'end', 'grazes', 'the', 'main-top', ';', 'the', 'men', 'at', 'the', 'windlass', 'then', 'cease', 'heaving', ',', 'and', 'for', 'a', 'moment', 'or', 'two', 'the', 'prodigious', 'blood-dripping', 'mass', 'sways', 'to', 'and', 'fro', 'as', 'if', 'let', 'down', 'from', 'the', 'sky', ',', 'and', 'every', 'one', 'present', 'must', 'take', 'good', 'heed', 'to', 'dodge', 'it', 'when', 'it', 'swings', ',', 'else', 'it', 'may', 'box', 'his', 'ears', 'and', 'pitch', 'him', 'headlong', 'overboard', '.']",149
5316,"One of the attending harpooneers now advances with a long, keen
weapon called a boarding-sword, and watching his chance he
dexterously slices out a considerable hole in the lower part of the
swaying mass.","['One', 'of', 'the', 'attending', 'harpooneers', 'now', 'advances', 'with', 'a', 'long', ',', 'keen', 'weapon', 'called', 'a', 'boarding-sword', ',', 'and', 'watching', 'his', 'chance', 'he', 'dexterously', 'slices', 'out', 'a', 'considerable', 'hole', 'in', 'the', 'lower', 'part', 'of', 'the', 'swaying', 'mass', '.']",37
5317,"Into this hole, the end of the second alternating
great tackle is then hooked so as to retain a hold upon the blubber,
in order to prepare for what follows.","['Into', 'this', 'hole', ',', 'the', 'end', 'of', 'the', 'second', 'alternating', 'great', 'tackle', 'is', 'then', 'hooked', 'so', 'as', 'to', 'retain', 'a', 'hold', 'upon', 'the', 'blubber', ',', 'in', 'order', 'to', 'prepare', 'for', 'what', 'follows', '.']",33
5318,"Whereupon, this accomplished
swordsman, warning all hands to stand off, once more makes a
scientific dash at the mass, and with a few sidelong, desperate,
lunging slicings, severs it completely in twain; so that while the
short lower part is still fast, the long upper strip, called a
blanket-piece, swings clear, and is all ready for lowering.","['Whereupon', ',', 'this', 'accomplished', 'swordsman', ',', 'warning', 'all', 'hands', 'to', 'stand', 'off', ',', 'once', 'more', 'makes', 'a', 'scientific', 'dash', 'at', 'the', 'mass', ',', 'and', 'with', 'a', 'few', 'sidelong', ',', 'desperate', ',', 'lunging', 'slicings', ',', 'severs', 'it', 'completely', 'in', 'twain', ';', 'so', 'that', 'while', 'the', 'short', 'lower', 'part', 'is', 'still', 'fast', ',', 'the', 'long', 'upper', 'strip', ',', 'called', 'a', 'blanket-piece', ',', 'swings', 'clear', ',', 'and', 'is', 'all', 'ready', 'for', 'lowering', '.']",70
5319,"The
heavers forward now resume their song, and while the one tackle is
peeling and hoisting a second strip from the whale, the other is
slowly slackened away, and down goes the first strip through the main
hatchway right beneath, into an unfurnished parlor called the
blubber-room.","['The', 'heavers', 'forward', 'now', 'resume', 'their', 'song', ',', 'and', 'while', 'the', 'one', 'tackle', 'is', 'peeling', 'and', 'hoisting', 'a', 'second', 'strip', 'from', 'the', 'whale', ',', 'the', 'other', 'is', 'slowly', 'slackened', 'away', ',', 'and', 'down', 'goes', 'the', 'first', 'strip', 'through', 'the', 'main', 'hatchway', 'right', 'beneath', ',', 'into', 'an', 'unfurnished', 'parlor', 'called', 'the', 'blubber-room', '.']",52
5320,"Into this twilight apartment sundry nimble hands keep
coiling away the long blanket-piece as if it were a great live mass
of plaited serpents.","['Into', 'this', 'twilight', 'apartment', 'sundry', 'nimble', 'hands', 'keep', 'coiling', 'away', 'the', 'long', 'blanket-piece', 'as', 'if', 'it', 'were', 'a', 'great', 'live', 'mass', 'of', 'plaited', 'serpents', '.']",25
5321,"And thus the work proceeds; the two tackles
hoisting and lowering simultaneously; both whale and windlass
heaving, the heavers singing, the blubber-room gentlemen coiling, the
mates scarfing, the ship straining, and all hands swearing
occasionally, by way of assuaging the general friction.","['And', 'thus', 'the', 'work', 'proceeds', ';', 'the', 'two', 'tackles', 'hoisting', 'and', 'lowering', 'simultaneously', ';', 'both', 'whale', 'and', 'windlass', 'heaving', ',', 'the', 'heavers', 'singing', ',', 'the', 'blubber-room', 'gentlemen', 'coiling', ',', 'the', 'mates', 'scarfing', ',', 'the', 'ship', 'straining', ',', 'and', 'all', 'hands', 'swearing', 'occasionally', ',', 'by', 'way', 'of', 'assuaging', 'the', 'general', 'friction', '.']",51
5322,"CHAPTER 68

The Blanket.","['CHAPTER', '68', 'The', 'Blanket', '.']",5
5323,"I have given no small attention to that not unvexed subject, the skin
of the whale.","['I', 'have', 'given', 'no', 'small', 'attention', 'to', 'that', 'not', 'unvexed', 'subject', ',', 'the', 'skin', 'of', 'the', 'whale', '.']",18
5324,"I have had controversies about it with experienced
whalemen afloat, and learned naturalists ashore.","['I', 'have', 'had', 'controversies', 'about', 'it', 'with', 'experienced', 'whalemen', 'afloat', ',', 'and', 'learned', 'naturalists', 'ashore', '.']",16
5325,"My original opinion
remains unchanged; but it is only an opinion.","['My', 'original', 'opinion', 'remains', 'unchanged', ';', 'but', 'it', 'is', 'only', 'an', 'opinion', '.']",13
5326,"The question is, what and where is the skin of the whale?","['The', 'question', 'is', ',', 'what', 'and', 'where', 'is', 'the', 'skin', 'of', 'the', 'whale', '?']",14
5327,"Already
you know what his blubber is.","['Already', 'you', 'know', 'what', 'his', 'blubber', 'is', '.']",8
5328,"That blubber is something of the
consistence of firm, close-grained beef, but tougher, more elastic
and compact, and ranges from eight or ten to twelve and fifteen
inches in thickness.","['That', 'blubber', 'is', 'something', 'of', 'the', 'consistence', 'of', 'firm', ',', 'close-grained', 'beef', ',', 'but', 'tougher', ',', 'more', 'elastic', 'and', 'compact', ',', 'and', 'ranges', 'from', 'eight', 'or', 'ten', 'to', 'twelve', 'and', 'fifteen', 'inches', 'in', 'thickness', '.']",35
5329,"Now, however preposterous it may at first seem to talk of any
creature's skin as being of that sort of consistence and thickness,
yet in point of fact these are no arguments against such a
presumption; because you cannot raise any other dense enveloping
layer from the whale's body but that same blubber; and the outermost
enveloping layer of any animal, if reasonably dense, what can that be
but the skin?","['Now', ',', 'however', 'preposterous', 'it', 'may', 'at', 'first', 'seem', 'to', 'talk', 'of', 'any', 'creature', ""'s"", 'skin', 'as', 'being', 'of', 'that', 'sort', 'of', 'consistence', 'and', 'thickness', ',', 'yet', 'in', 'point', 'of', 'fact', 'these', 'are', 'no', 'arguments', 'against', 'such', 'a', 'presumption', ';', 'because', 'you', 'can', 'not', 'raise', 'any', 'other', 'dense', 'enveloping', 'layer', 'from', 'the', 'whale', ""'s"", 'body', 'but', 'that', 'same', 'blubber', ';', 'and', 'the', 'outermost', 'enveloping', 'layer', 'of', 'any', 'animal', ',', 'if', 'reasonably', 'dense', ',', 'what', 'can', 'that', 'be', 'but', 'the', 'skin', '?']",81
5330,"True, from the unmarred dead body of the whale, you
may scrape off with your hand an infinitely thin, transparent
substance, somewhat resembling the thinnest shreds of isinglass, only
it is almost as flexible and soft as satin; that is, previous to
being dried, when it not only contracts and thickens, but becomes
rather hard and brittle.","['True', ',', 'from', 'the', 'unmarred', 'dead', 'body', 'of', 'the', 'whale', ',', 'you', 'may', 'scrape', 'off', 'with', 'your', 'hand', 'an', 'infinitely', 'thin', ',', 'transparent', 'substance', ',', 'somewhat', 'resembling', 'the', 'thinnest', 'shreds', 'of', 'isinglass', ',', 'only', 'it', 'is', 'almost', 'as', 'flexible', 'and', 'soft', 'as', 'satin', ';', 'that', 'is', ',', 'previous', 'to', 'being', 'dried', ',', 'when', 'it', 'not', 'only', 'contracts', 'and', 'thickens', ',', 'but', 'becomes', 'rather', 'hard', 'and', 'brittle', '.']",67
5331,"I have several such dried bits, which I use
for marks in my whale-books.","['I', 'have', 'several', 'such', 'dried', 'bits', ',', 'which', 'I', 'use', 'for', 'marks', 'in', 'my', 'whale-books', '.']",16
5332,"It is transparent, as I said before;
and being laid upon the printed page, I have sometimes pleased myself
with fancying it exerted a magnifying influence.","['It', 'is', 'transparent', ',', 'as', 'I', 'said', 'before', ';', 'and', 'being', 'laid', 'upon', 'the', 'printed', 'page', ',', 'I', 'have', 'sometimes', 'pleased', 'myself', 'with', 'fancying', 'it', 'exerted', 'a', 'magnifying', 'influence', '.']",30
5333,"At any rate, it is
pleasant to read about whales through their own spectacles, as you
may say.","['At', 'any', 'rate', ',', 'it', 'is', 'pleasant', 'to', 'read', 'about', 'whales', 'through', 'their', 'own', 'spectacles', ',', 'as', 'you', 'may', 'say', '.']",21
5334,But what I am driving at here is this.,"['But', 'what', 'I', 'am', 'driving', 'at', 'here', 'is', 'this', '.']",10
5335,"That same
infinitely thin, isinglass substance, which, I admit, invests the
entire body of the whale, is not so much to be regarded as the skin
of the creature, as the skin of the skin, so to speak; for it were
simply ridiculous to say, that the proper skin of the tremendous
whale is thinner and more tender than the skin of a new-born child.","['That', 'same', 'infinitely', 'thin', ',', 'isinglass', 'substance', ',', 'which', ',', 'I', 'admit', ',', 'invests', 'the', 'entire', 'body', 'of', 'the', 'whale', ',', 'is', 'not', 'so', 'much', 'to', 'be', 'regarded', 'as', 'the', 'skin', 'of', 'the', 'creature', ',', 'as', 'the', 'skin', 'of', 'the', 'skin', ',', 'so', 'to', 'speak', ';', 'for', 'it', 'were', 'simply', 'ridiculous', 'to', 'say', ',', 'that', 'the', 'proper', 'skin', 'of', 'the', 'tremendous', 'whale', 'is', 'thinner', 'and', 'more', 'tender', 'than', 'the', 'skin', 'of', 'a', 'new-born', 'child', '.']",75
5336,But no more of this.,"['But', 'no', 'more', 'of', 'this', '.']",6
5337,"Assuming the blubber to be the skin of the whale; then, when this
skin, as in the case of a very large Sperm Whale, will yield the bulk
of one hundred barrels of oil; and, when it is considered that, in
quantity, or rather weight, that oil, in its expressed state, is only
three fourths, and not the entire substance of the coat; some idea
may hence be had of the enormousness of that animated mass, a mere
part of whose mere integument yields such a lake of liquid as that.","['Assuming', 'the', 'blubber', 'to', 'be', 'the', 'skin', 'of', 'the', 'whale', ';', 'then', ',', 'when', 'this', 'skin', ',', 'as', 'in', 'the', 'case', 'of', 'a', 'very', 'large', 'Sperm', 'Whale', ',', 'will', 'yield', 'the', 'bulk', 'of', 'one', 'hundred', 'barrels', 'of', 'oil', ';', 'and', ',', 'when', 'it', 'is', 'considered', 'that', ',', 'in', 'quantity', ',', 'or', 'rather', 'weight', ',', 'that', 'oil', ',', 'in', 'its', 'expressed', 'state', ',', 'is', 'only', 'three', 'fourths', ',', 'and', 'not', 'the', 'entire', 'substance', 'of', 'the', 'coat', ';', 'some', 'idea', 'may', 'hence', 'be', 'had', 'of', 'the', 'enormousness', 'of', 'that', 'animated', 'mass', ',', 'a', 'mere', 'part', 'of', 'whose', 'mere', 'integument', 'yields', 'such', 'a', 'lake', 'of', 'liquid', 'as', 'that', '.']",106
5338,"Reckoning ten barrels to the ton, you have ten tons for the net
weight of only three quarters of the stuff of the whale's skin.","['Reckoning', 'ten', 'barrels', 'to', 'the', 'ton', ',', 'you', 'have', 'ten', 'tons', 'for', 'the', 'net', 'weight', 'of', 'only', 'three', 'quarters', 'of', 'the', 'stuff', 'of', 'the', 'whale', ""'s"", 'skin', '.']",28
5339,"In life, the visible surface of the Sperm Whale is not the least
among the many marvels he presents.","['In', 'life', ',', 'the', 'visible', 'surface', 'of', 'the', 'Sperm', 'Whale', 'is', 'not', 'the', 'least', 'among', 'the', 'many', 'marvels', 'he', 'presents', '.']",21
5340,"Almost invariably it is all over
obliquely crossed and re-crossed with numberless straight marks in
thick array, something like those in the finest Italian line
engravings.","['Almost', 'invariably', 'it', 'is', 'all', 'over', 'obliquely', 'crossed', 'and', 're-crossed', 'with', 'numberless', 'straight', 'marks', 'in', 'thick', 'array', ',', 'something', 'like', 'those', 'in', 'the', 'finest', 'Italian', 'line', 'engravings', '.']",28
5341,"But these marks do not seem to be impressed upon the
isinglass substance above mentioned, but seem to be seen through it,
as if they were engraved upon the body itself.","['But', 'these', 'marks', 'do', 'not', 'seem', 'to', 'be', 'impressed', 'upon', 'the', 'isinglass', 'substance', 'above', 'mentioned', ',', 'but', 'seem', 'to', 'be', 'seen', 'through', 'it', ',', 'as', 'if', 'they', 'were', 'engraved', 'upon', 'the', 'body', 'itself', '.']",34
5342,Nor is this all.,"['Nor', 'is', 'this', 'all', '.']",5
5343,"In
some instances, to the quick, observant eye, those linear marks, as
in a veritable engraving, but afford the ground for far other
delineations.","['In', 'some', 'instances', ',', 'to', 'the', 'quick', ',', 'observant', 'eye', ',', 'those', 'linear', 'marks', ',', 'as', 'in', 'a', 'veritable', 'engraving', ',', 'but', 'afford', 'the', 'ground', 'for', 'far', 'other', 'delineations', '.']",30
5344,"These are hieroglyphical; that is, if you call those
mysterious cyphers on the walls of pyramids hieroglyphics, then that
is the proper word to use in the present connexion.","['These', 'are', 'hieroglyphical', ';', 'that', 'is', ',', 'if', 'you', 'call', 'those', 'mysterious', 'cyphers', 'on', 'the', 'walls', 'of', 'pyramids', 'hieroglyphics', ',', 'then', 'that', 'is', 'the', 'proper', 'word', 'to', 'use', 'in', 'the', 'present', 'connexion', '.']",33
5345,"By my retentive
memory of the hieroglyphics upon one Sperm Whale in particular, I was
much struck with a plate representing the old Indian characters
chiselled on the famous hieroglyphic palisades on the banks of the
Upper Mississippi.","['By', 'my', 'retentive', 'memory', 'of', 'the', 'hieroglyphics', 'upon', 'one', 'Sperm', 'Whale', 'in', 'particular', ',', 'I', 'was', 'much', 'struck', 'with', 'a', 'plate', 'representing', 'the', 'old', 'Indian', 'characters', 'chiselled', 'on', 'the', 'famous', 'hieroglyphic', 'palisades', 'on', 'the', 'banks', 'of', 'the', 'Upper', 'Mississippi', '.']",40
5346,"Like those mystic rocks, too, the mystic-marked
whale remains undecipherable.","['Like', 'those', 'mystic', 'rocks', ',', 'too', ',', 'the', 'mystic-marked', 'whale', 'remains', 'undecipherable', '.']",13
5347,"This allusion to the Indian rocks
reminds me of another thing.","['This', 'allusion', 'to', 'the', 'Indian', 'rocks', 'reminds', 'me', 'of', 'another', 'thing', '.']",12
5348,"Besides all the other phenomena which
the exterior of the Sperm Whale presents, he not seldom displays the
back, and more especially his flanks, effaced in great part of the
regular linear appearance, by reason of numerous rude scratches,
altogether of an irregular, random aspect.","['Besides', 'all', 'the', 'other', 'phenomena', 'which', 'the', 'exterior', 'of', 'the', 'Sperm', 'Whale', 'presents', ',', 'he', 'not', 'seldom', 'displays', 'the', 'back', ',', 'and', 'more', 'especially', 'his', 'flanks', ',', 'effaced', 'in', 'great', 'part', 'of', 'the', 'regular', 'linear', 'appearance', ',', 'by', 'reason', 'of', 'numerous', 'rude', 'scratches', ',', 'altogether', 'of', 'an', 'irregular', ',', 'random', 'aspect', '.']",52
