,sents,tokens,token_count
14775,"has for ever set apart and sanctified the whale.  When Brahma, or the","['has', 'for', 'ever', 'set', 'apart', 'and', 'sanctified', 'the', 'whale', '.', 'When', 'Brahma', ',', 'or', 'the']",15
14776,"God of Gods, saith the Shaster, resolved to recreate the world after","['God', 'of', 'Gods', ',', 'saith', 'the', 'Shaster', ',', 'resolved', 'to', 'recreate', 'the', 'world', 'after']",14
14777,"one of its periodical dissolutions, he gave birth to Vishnoo, to","['one', 'of', 'its', 'periodical', 'dissolutions', ',', 'he', 'gave', 'birth', 'to', 'Vishnoo', ',', 'to']",13
14778,"preside over the work; but the Vedas, or mystical books, whose","['preside', 'over', 'the', 'work', ';', 'but', 'the', 'Vedas', ',', 'or', 'mystical', 'books', ',', 'whose']",14
14779,perusal would seem to have been indispensable to Vishnoo before,"['perusal', 'would', 'seem', 'to', 'have', 'been', 'indispensable', 'to', 'Vishnoo', 'before']",10
14780,"beginning the creation, and which therefore must have contained","['beginning', 'the', 'creation', ',', 'and', 'which', 'therefore', 'must', 'have', 'contained']",10
14781,"something in the shape of practical hints to young architects, these","['something', 'in', 'the', 'shape', 'of', 'practical', 'hints', 'to', 'young', 'architects', ',', 'these']",12
14782,Vedas were lying at the bottom of the waters; so Vishnoo became,"['Vedas', 'were', 'lying', 'at', 'the', 'bottom', 'of', 'the', 'waters', ';', 'so', 'Vishnoo', 'became']",13
14783,"incarnate in a whale, and sounding down in him to the uttermost","['incarnate', 'in', 'a', 'whale', ',', 'and', 'sounding', 'down', 'in', 'him', 'to', 'the', 'uttermost']",13
14784,"depths, rescued the sacred volumes.  Was not this Vishnoo a whaleman,","['depths', ',', 'rescued', 'the', 'sacred', 'volumes', '.', 'Was', 'not', 'this', 'Vishnoo', 'a', 'whaleman', ',']",14
14785,then? even as a man who rides a horse is called a horseman?,"['then', '?', 'even', 'as', 'a', 'man', 'who', 'rides', 'a', 'horse', 'is', 'called', 'a', 'horseman', '?']",15
14786,,[],0
14787,"Perseus, St. George, Hercules, Jonah, and Vishnoo! there's a","['Perseus', ',', 'St.', 'George', ',', 'Hercules', ',', 'Jonah', ',', 'and', 'Vishnoo', '!', 'there', ""'s"", 'a']",15
14788,member-roll for you!  What club but the whaleman's can head off like,"['member-roll', 'for', 'you', '!', 'What', 'club', 'but', 'the', 'whaleman', ""'s"", 'can', 'head', 'off', 'like']",14
14789,that?,"['that', '?']",2
14790,,[],0
14791,,[],0
14792,,[],0
14793,CHAPTER 83,"['CHAPTER', '83']",2
14794,,[],0
14795,Jonah Historically Regarded.,"['Jonah', 'Historically', 'Regarded', '.']",4
14796,,[],0
14797,,[],0
14798,Reference was made to the historical story of Jonah and the whale in,"['Reference', 'was', 'made', 'to', 'the', 'historical', 'story', 'of', 'Jonah', 'and', 'the', 'whale', 'in']",13
14799,the preceding chapter.  Now some Nantucketers rather distrust this,"['the', 'preceding', 'chapter', '.', 'Now', 'some', 'Nantucketers', 'rather', 'distrust', 'this']",10
14800,historical story of Jonah and the whale.  But then there were some,"['historical', 'story', 'of', 'Jonah', 'and', 'the', 'whale', '.', 'But', 'then', 'there', 'were', 'some']",13
14801,"sceptical Greeks and Romans, who, standing out from the orthodox","['sceptical', 'Greeks', 'and', 'Romans', ',', 'who', ',', 'standing', 'out', 'from', 'the', 'orthodox']",12
14802,"pagans of their times, equally doubted the story of Hercules and the","['pagans', 'of', 'their', 'times', ',', 'equally', 'doubted', 'the', 'story', 'of', 'Hercules', 'and', 'the']",13
14803,"whale, and Arion and the dolphin; and yet their doubting those","['whale', ',', 'and', 'Arion', 'and', 'the', 'dolphin', ';', 'and', 'yet', 'their', 'doubting', 'those']",13
14804,"traditions did not make those traditions one whit the less facts, for","['traditions', 'did', 'not', 'make', 'those', 'traditions', 'one', 'whit', 'the', 'less', 'facts', ',', 'for']",13
14805,all that.,"['all', 'that', '.']",3
14806,,[],0
14807,One old Sag-Harbor whaleman's chief reason for questioning the Hebrew,"['One', 'old', 'Sag-Harbor', 'whaleman', ""'s"", 'chief', 'reason', 'for', 'questioning', 'the', 'Hebrew']",11
14808,"story was this:--He had one of those quaint old-fashioned Bibles,","['story', 'was', 'this', ':', '--', 'He', 'had', 'one', 'of', 'those', 'quaint', 'old-fashioned', 'Bibles', ',']",14
14809,"embellished with curious, unscientific plates; one of which","['embellished', 'with', 'curious', ',', 'unscientific', 'plates', ';', 'one', 'of', 'which']",10
14810,represented Jonah's whale with two spouts in his head--a peculiarity,"['represented', 'Jonah', ""'s"", 'whale', 'with', 'two', 'spouts', 'in', 'his', 'head', '--', 'a', 'peculiarity']",13
14811,only true with respect to a species of the Leviathan (the Right,"['only', 'true', 'with', 'respect', 'to', 'a', 'species', 'of', 'the', 'Leviathan', '(', 'the', 'Right']",13
14812,"Whale, and the varieties of that order), concerning which the","['Whale', ',', 'and', 'the', 'varieties', 'of', 'that', 'order', ')', ',', 'concerning', 'which', 'the']",13
14813,"fishermen have this saying, ""A penny roll would choke him""; his","['fishermen', 'have', 'this', 'saying', ',', '``', 'A', 'penny', 'roll', 'would', 'choke', 'him', ""''"", ';', 'his']",15
14814,"swallow is so very small.  But, to this, Bishop Jebb's anticipative","['swallow', 'is', 'so', 'very', 'small', '.', 'But', ',', 'to', 'this', ',', 'Bishop', 'Jebb', ""'s"", 'anticipative']",15
14815,"answer is ready.  It is not necessary, hints the Bishop, that we","['answer', 'is', 'ready', '.', 'It', 'is', 'not', 'necessary', ',', 'hints', 'the', 'Bishop', ',', 'that', 'we']",15
14816,"consider Jonah as tombed in the whale's belly, but as temporarily","['consider', 'Jonah', 'as', 'tombed', 'in', 'the', 'whale', ""'s"", 'belly', ',', 'but', 'as', 'temporarily']",13
14817,lodged in some part of his mouth.  And this seems reasonable enough,"['lodged', 'in', 'some', 'part', 'of', 'his', 'mouth', '.', 'And', 'this', 'seems', 'reasonable', 'enough']",13
14818,"in the good Bishop.  For truly, the Right Whale's mouth would","['in', 'the', 'good', 'Bishop', '.', 'For', 'truly', ',', 'the', 'Right', 'Whale', ""'s"", 'mouth', 'would']",14
14819,"accommodate a couple of whist-tables, and comfortably seat all the","['accommodate', 'a', 'couple', 'of', 'whist-tables', ',', 'and', 'comfortably', 'seat', 'all', 'the']",11
14820,"players.  Possibly, too, Jonah might have ensconced himself in a","['players', '.', 'Possibly', ',', 'too', ',', 'Jonah', 'might', 'have', 'ensconced', 'himself', 'in', 'a']",13
14821,"hollow tooth; but, on second thoughts, the Right Whale is toothless.","['hollow', 'tooth', ';', 'but', ',', 'on', 'second', 'thoughts', ',', 'the', 'Right', 'Whale', 'is', 'toothless', '.']",15
14822,,[],0
14823,Another reason which Sag-Harbor (he went by that name) urged for his,"['Another', 'reason', 'which', 'Sag-Harbor', '(', 'he', 'went', 'by', 'that', 'name', ')', 'urged', 'for', 'his']",14
14824,"want of faith in this matter of the prophet, was something obscurely","['want', 'of', 'faith', 'in', 'this', 'matter', 'of', 'the', 'prophet', ',', 'was', 'something', 'obscurely']",13
14825,in reference to his incarcerated body and the whale's gastric juices.,"['in', 'reference', 'to', 'his', 'incarcerated', 'body', 'and', 'the', 'whale', ""'s"", 'gastric', 'juices', '.']",13
14826,"But this objection likewise falls to the ground, because a German","['But', 'this', 'objection', 'likewise', 'falls', 'to', 'the', 'ground', ',', 'because', 'a', 'German']",12
14827,exegetist supposes that Jonah must have taken refuge in the floating,"['exegetist', 'supposes', 'that', 'Jonah', 'must', 'have', 'taken', 'refuge', 'in', 'the', 'floating']",11
14828,body of a DEAD whale--even as the French soldiers in the Russian,"['body', 'of', 'a', 'DEAD', 'whale', '--', 'even', 'as', 'the', 'French', 'soldiers', 'in', 'the', 'Russian']",14
14829,"campaign turned their dead horses into tents, and crawled into them.","['campaign', 'turned', 'their', 'dead', 'horses', 'into', 'tents', ',', 'and', 'crawled', 'into', 'them', '.']",13
14830,"Besides, it has been divined by other continental commentators, that","['Besides', ',', 'it', 'has', 'been', 'divined', 'by', 'other', 'continental', 'commentators', ',', 'that']",12
14831,"when Jonah was thrown overboard from the Joppa ship, he straightway","['when', 'Jonah', 'was', 'thrown', 'overboard', 'from', 'the', 'Joppa', 'ship', ',', 'he', 'straightway']",12
14832,"effected his escape to another vessel near by, some vessel with a","['effected', 'his', 'escape', 'to', 'another', 'vessel', 'near', 'by', ',', 'some', 'vessel', 'with', 'a']",13
14833,"whale for a figure-head; and, I would add, possibly called ""The","['whale', 'for', 'a', 'figure-head', ';', 'and', ',', 'I', 'would', 'add', ',', 'possibly', 'called', '``', 'The']",15
14834,"Whale,"" as some craft are nowadays christened the ""Shark,"" the","['Whale', ',', ""''"", 'as', 'some', 'craft', 'are', 'nowadays', 'christened', 'the', '``', 'Shark', ',', ""''"", 'the']",15
14835,"""Gull,"" the ""Eagle.""  Nor have there been wanting learned exegetists","['``', 'Gull', ',', ""''"", 'the', '``', 'Eagle', '.', ""''"", 'Nor', 'have', 'there', 'been', 'wanting', 'learned', 'exegetists']",16
14836,who have opined that the whale mentioned in the book of Jonah merely,"['who', 'have', 'opined', 'that', 'the', 'whale', 'mentioned', 'in', 'the', 'book', 'of', 'Jonah', 'merely']",13
14837,meant a life-preserver--an inflated bag of wind--which the endangered,"['meant', 'a', 'life-preserver', '--', 'an', 'inflated', 'bag', 'of', 'wind', '--', 'which', 'the', 'endangered']",13
14838,"prophet swam to, and so was saved from a watery doom.  Poor","['prophet', 'swam', 'to', ',', 'and', 'so', 'was', 'saved', 'from', 'a', 'watery', 'doom', '.', 'Poor']",14
14839,"Sag-Harbor, therefore, seems worsted all round.  But he had still","['Sag-Harbor', ',', 'therefore', ',', 'seems', 'worsted', 'all', 'round', '.', 'But', 'he', 'had', 'still']",13
14840,"another reason for his want of faith.  It was this, if I remember","['another', 'reason', 'for', 'his', 'want', 'of', 'faith', '.', 'It', 'was', 'this', ',', 'if', 'I', 'remember']",15
14841,"right: Jonah was swallowed by the whale in the Mediterranean Sea, and","['right', ':', 'Jonah', 'was', 'swallowed', 'by', 'the', 'whale', 'in', 'the', 'Mediterranean', 'Sea', ',', 'and']",14
14842,after three days he was vomited up somewhere within three days',"['after', 'three', 'days', 'he', 'was', 'vomited', 'up', 'somewhere', 'within', 'three', 'days', ""'""]",12
14843,"journey of Nineveh, a city on the Tigris, very much more than three","['journey', 'of', 'Nineveh', ',', 'a', 'city', 'on', 'the', 'Tigris', ',', 'very', 'much', 'more', 'than', 'three']",15
14844,days' journey across from the nearest point of the Mediterranean,"['days', ""'"", 'journey', 'across', 'from', 'the', 'nearest', 'point', 'of', 'the', 'Mediterranean']",11
14845,coast.  How is that?,"['coast', '.', 'How', 'is', 'that', '?']",6
14846,,[],0
14847,But was there no other way for the whale to land the prophet within,"['But', 'was', 'there', 'no', 'other', 'way', 'for', 'the', 'whale', 'to', 'land', 'the', 'prophet', 'within']",14
14848,that short distance of Nineveh?  Yes.  He might have carried him,"['that', 'short', 'distance', 'of', 'Nineveh', '?', 'Yes', '.', 'He', 'might', 'have', 'carried', 'him']",13
14849,round by the way of the Cape of Good Hope.  But not to speak of the,"['round', 'by', 'the', 'way', 'of', 'the', 'Cape', 'of', 'Good', 'Hope', '.', 'But', 'not', 'to', 'speak', 'of', 'the']",17
14850,"passage through the whole length of the Mediterranean, and another","['passage', 'through', 'the', 'whole', 'length', 'of', 'the', 'Mediterranean', ',', 'and', 'another']",11
14851,"passage up the Persian Gulf and Red Sea, such a supposition would","['passage', 'up', 'the', 'Persian', 'Gulf', 'and', 'Red', 'Sea', ',', 'such', 'a', 'supposition', 'would']",13
14852,"involve the complete circumnavigation of all Africa in three days,","['involve', 'the', 'complete', 'circumnavigation', 'of', 'all', 'Africa', 'in', 'three', 'days', ',']",11
14853,"not to speak of the Tigris waters, near the site of Nineveh, being","['not', 'to', 'speak', 'of', 'the', 'Tigris', 'waters', ',', 'near', 'the', 'site', 'of', 'Nineveh', ',', 'being']",15
14854,"too shallow for any whale to swim in.  Besides, this idea of Jonah's","['too', 'shallow', 'for', 'any', 'whale', 'to', 'swim', 'in', '.', 'Besides', ',', 'this', 'idea', 'of', 'Jonah', ""'s""]",16
14855,weathering the Cape of Good Hope at so early a day would wrest the,"['weathering', 'the', 'Cape', 'of', 'Good', 'Hope', 'at', 'so', 'early', 'a', 'day', 'would', 'wrest', 'the']",14
14856,"honour of the discovery of that great headland from Bartholomew Diaz,","['honour', 'of', 'the', 'discovery', 'of', 'that', 'great', 'headland', 'from', 'Bartholomew', 'Diaz', ',']",12
14857,"its reputed discoverer, and so make modern history a liar.","['its', 'reputed', 'discoverer', ',', 'and', 'so', 'make', 'modern', 'history', 'a', 'liar', '.']",12
14858,,[],0
14859,But all these foolish arguments of old Sag-Harbor only evinced his,"['But', 'all', 'these', 'foolish', 'arguments', 'of', 'old', 'Sag-Harbor', 'only', 'evinced', 'his']",11
14860,"foolish pride of reason--a thing still more reprehensible in him,","['foolish', 'pride', 'of', 'reason', '--', 'a', 'thing', 'still', 'more', 'reprehensible', 'in', 'him', ',']",13
14861,seeing that he had but little learning except what he had picked up,"['seeing', 'that', 'he', 'had', 'but', 'little', 'learning', 'except', 'what', 'he', 'had', 'picked', 'up']",13
14862,"from the sun and the sea.  I say it only shows his foolish, impious","['from', 'the', 'sun', 'and', 'the', 'sea', '.', 'I', 'say', 'it', 'only', 'shows', 'his', 'foolish', ',', 'impious']",16
14863,"pride, and abominable, devilish rebellion against the reverend","['pride', ',', 'and', 'abominable', ',', 'devilish', 'rebellion', 'against', 'the', 'reverend']",10
14864,"clergy.  For by a Portuguese Catholic priest, this very idea of","['clergy', '.', 'For', 'by', 'a', 'Portuguese', 'Catholic', 'priest', ',', 'this', 'very', 'idea', 'of']",13
14865,Jonah's going to Nineveh via the Cape of Good Hope was advanced as a,"['Jonah', ""'s"", 'going', 'to', 'Nineveh', 'via', 'the', 'Cape', 'of', 'Good', 'Hope', 'was', 'advanced', 'as', 'a']",15
14866,signal magnification of the general miracle.  And so it was.,"['signal', 'magnification', 'of', 'the', 'general', 'miracle', '.', 'And', 'so', 'it', 'was', '.']",12
14867,"Besides, to this day, the highly enlightened Turks devoutly believe","['Besides', ',', 'to', 'this', 'day', ',', 'the', 'highly', 'enlightened', 'Turks', 'devoutly', 'believe']",12
14868,"in the historical story of Jonah.  And some three centuries ago, an","['in', 'the', 'historical', 'story', 'of', 'Jonah', '.', 'And', 'some', 'three', 'centuries', 'ago', ',', 'an']",14
14869,"English traveller in old Harris's Voyages, speaks of a Turkish Mosque","['English', 'traveller', 'in', 'old', 'Harris', ""'s"", 'Voyages', ',', 'speaks', 'of', 'a', 'Turkish', 'Mosque']",13
14870,"built in honour of Jonah, in which Mosque was a miraculous lamp that","['built', 'in', 'honour', 'of', 'Jonah', ',', 'in', 'which', 'Mosque', 'was', 'a', 'miraculous', 'lamp', 'that']",14
14871,burnt without any oil.,"['burnt', 'without', 'any', 'oil', '.']",5
14872,,[],0
14873,,[],0
14874,,[],0
14875,CHAPTER 84,"['CHAPTER', '84']",2
14876,,[],0
14877,Pitchpoling.,"['Pitchpoling', '.']",2
14878,,[],0
14879,,[],0
14880,"To make them run easily and swiftly, the axles of carriages are","['To', 'make', 'them', 'run', 'easily', 'and', 'swiftly', ',', 'the', 'axles', 'of', 'carriages', 'are']",13
14881,"anointed; and for much the same purpose, some whalers perform an","['anointed', ';', 'and', 'for', 'much', 'the', 'same', 'purpose', ',', 'some', 'whalers', 'perform', 'an']",13
14882,analogous operation upon their boat; they grease the bottom.  Nor is,"['analogous', 'operation', 'upon', 'their', 'boat', ';', 'they', 'grease', 'the', 'bottom', '.', 'Nor', 'is']",13
